inspectionid,dbaname,akaname,license,facilitytype,risk,address,city,state,zip,inspectiondate,inspectiontype,results,latitude,longitude,location
58235,the dining room at kendall nfp,the dining room,1979756.0,restaurant,risk 1 (high),900 n north branch st ,chicago,il,60642.0,01/07/2010,canvass,pass,41.89896533,-87.64809026,"(41.89896533484934, -87.64809026360946)"
58236,the dining room at kendall nfp,the dining room,1979756.0,restaurant,risk 1 (high),900 n north branch st ,chicago,il,60642.0,01/07/2010,canvass,pass,41.89896533,-87.64809026,"(41.89896533484934, -87.64809026360946)"
58237,the dining room at kendall nfp,the dining room,1963512.0,restaurant,risk 1 (high),900 n north branch st ,chicago,il,60642.0,01/07/2010,canvass,pass,41.89896533,-87.64809026,"(41.89896533484934, -87.64809026360946)"
58239,pockets,pockets,1913960.0,restaurant,risk 2 (medium),1001 w north ave ,chicago,il,60622.0,01/08/2010,complaint,pass,41.91072929,-87.65315262,"(41.910729292099305, -87.65315262189527)"
58241,aberdeen,aberdeen,1245120.0,restaurant,risk 1 (high),1856 w north ave ,chicago,il,60622.0,01/08/2010,no entry,pass,41.91063613,-87.67487609,"(41.91063613478286, -87.67487609462192)"
58242,latin american rest & lounge,latin american rest & lounge,1058.0,restaurant,risk 1 (high),2743 w division st ,chicago,il,60622.0,01/08/2010,canvass,fail,41.90282133,-87.6961433,"(41.90282132997605, -87.69614329943664)"
58243,von humboldt c.p.c.,von humboldt c.p.c.,25692.0,school,risk 1 (high),1345 n rockwell st ,chicago,il,60622.0,01/11/2010,canvass,pass,41.90616869,-87.69188625,"(41.90616869303772, -87.6918862486702)"
58244,the parthenon restaurant inc,the parthenon restaurant inc,32259.0,restaurant,risk 1 (high),314 s halsted st ,chicago,il,60661.0,01/11/2010,complaint re-inspection,pass,41.87746697,-87.64737446,"(41.87746697060908, -87.64737445971154)"
58245,the silver palm restaurant,the silver palm restaurant,1168049.0,restaurant,risk 1 (high),768 n milwaukee ave ,chicago,il,60642.0,01/11/2010,no entry,pass,41.89575893,-87.65489622,"(41.895758932202234, -87.65489621523258)"
58246,the juicy wine co.,the juicy wine co.,1738131.0,restaurant,risk 2 (medium),694 n milwaukee ave ,chicago,il,60642.0,01/11/2010,canvass,pass w/ conditions,41.89422978,-87.65252071,"(41.89422978422928, -87.65252070814081)"
58247,iggy's,iggy's,23502.0,empty,risk 2 (medium),700 n milwaukee ave ,chicago,il,60622.0,01/11/2010,out of business,pass,41.894332500000004,-87.65268021,"(41.89433250311345, -87.652680211638)"
58248,barista coffee house inc.,barista coffee house inc.,1579130.0,restaurant,risk 2 (medium),852 n damen ave ,chicago,il,60622.0,01/11/2010,canvass,pass,41.89749701,-87.67724471,"(41.897497007525274, -87.67724470842808)"
58249,bagel on damen,bagel on damen,2009342.0,restaurant,risk 2 (medium),1252 n damen ave ,chicago,il,60622.0,01/12/2010,license,fail,41.9048842,-87.67745148,"(41.90488420426394, -87.67745148114881)"
58250,von humboldt,von humboldt,25691.0,school,risk 1 (high),2620 w hirsch st ,chicago,il,60622.0,01/13/2010,canvass,pass,41.90672216,-87.69300325,"(41.9067221580456, -87.69300324803012)"
58251,podhalanka restaurant,podhalanka restaurant,10559.0,restaurant,risk 1 (high),1549 w division st ,chicago,il,60642.0,01/13/2010,canvass re-inspection,pass,41.90324287,-87.66706205,"(41.90324286545451, -87.66706204782344)"
58252,jam,jam,1979195.0,restaurant,risk 1 (high),937-939 n damen ave ,chicago,il,60622.0,01/13/2010,complaint,pass w/ conditions,41.89886802,-87.67698935,"(41.89886801783141, -87.67698934844901)"
58253,jukin '  pizza,jukin '  pizza,1618939.0,empty,risk 1 (high),2640 w chicago ave ,chicago,il,60622.0,01/13/2010,out of business,pass,41.89578616,-87.69342746,"(41.89578616153153, -87.69342745531497)"
58254,hole in one pizza,hole in one pizza,1225184.0,empty,risk 1 (high),2640 w chicago ave ,chicago,il,60622.0,01/13/2010,out of business,pass,41.89578616,-87.69342746,"(41.89578616153153, -87.69342745531497)"
58255,hole-in-one-pizza,hole-in-one-pizza,66812.0,empty,risk 1 (high),2640 w chicago ave ,chicago,il,60622.0,01/13/2010,out of business,pass,41.89578616,-87.69342746,"(41.89578616153153, -87.69342745531497)"
58256,taco el jaliciense,taco el jaliciense,1478565.0,restaurant,risk 1 (high),2859 w chicago ave ,chicago,il,60622.0,01/13/2010,canvass,pass,41.89552708,-87.69909818,"(41.895527077955165, -87.69909818297548)"
58257,tantrik chicago,tantrik chicago,1974373.0,liquor,risk 1 (high),800 w superior st ,chicago,il,60642.0,01/19/2010,license,fail,41.89566757,-87.64777938,"(41.89566757449822, -87.64777938019307)"
58258,bagel on damen,bagel on damen,2009342.0,restaurant,risk 2 (medium),1252 n damen ave ,chicago,il,60622.0,01/19/2010,license re-inspection,pass,41.9048842,-87.67745148,"(41.90488420426394, -87.67745148114881)"
58259,wendy's #001206,wendy's #001206,6773.0,restaurant,risk 1 (high),1623 w division st ,chicago,il,60622.0,01/19/2010,suspected food poisoning,fail,41.90322156,-87.66848596,"(41.903221562685445, -87.66848595723334)"
58260,santullo's eatery,santullo's eatery,1767714.0,restaurant,risk 1 (high),1943-1945 w north ave ,chicago,il,60622.0,01/20/2010,complaint,fail,41.91038686,-87.67683124,"(41.91038685926323, -87.67683123852463)"
58261,jerry's sandwiches,jerry's sandwiches,1985220.0,restaurant,risk 1 (high),1938-1940 w division st ,chicago,il,60622.0,01/21/2010,license,fail,41.90331444,-87.67641672,"(41.90331444109649, -87.6764167191003)"
58262,jerry's sandwiches,jerry's sandwiches,1985222.0,restaurant,risk 1 (high),1938-1940 w division st ,chicago,il,60622.0,01/21/2010,license,fail,41.90331444,-87.67641672,"(41.90331444109649, -87.6764167191003)"
58263,division draft,division draft,1800100.0,restaurant,risk 2 (medium),2525 w division st ,chicago,il,60622.0,01/21/2010,no entry,pass,41.90287407,-87.69050019,"(41.9028740698569, -87.69050018633388)"
58264,trinidad head start,trinidad head start,21725.0,daycare (2 - 6 years),risk 1 (high),2921 w division st ,chicago,il,60622.0,01/21/2010,license,fail,41.90278482,-87.70031498,"(41.90278481875003, -87.70031497532685)"
58266,subway,subway,28635.0,restaurant,risk 1 (high),1129 n western ave ,chicago,il,60622.0,01/22/2010,canvass re-inspection,pass,41.90204391,-87.68685825,"(41.90204390855024, -87.68685824969803)"
58267,latin american rest & lounge,latin american rest & lounge,1058.0,restaurant,risk 1 (high),2743 w division st ,chicago,il,60622.0,01/22/2010,canvass re-inspection,pass,41.90282133,-87.6961433,"(41.90282132997605, -87.69614329943664)"
58268,la plena restaurant,la plena restaurant,1844120.0,restaurant,risk 1 (high),2617 w division st ,chicago,il,60622.0,01/22/2010,canvass,pass,41.90285201,-87.69268542,"(41.902852012320004, -87.69268542462804)"
58269,santullo's eatery,santullo's eatery,1767714.0,restaurant,risk 1 (high),1943-1945 w north ave ,chicago,il,60622.0,01/22/2010,complaint re-inspection,pass,41.91038686,-87.67683124,"(41.91038685926323, -87.67683123852463)"
58270,debonair social club,debonair,1226806.0,liquor,risk 2 (medium),1575 n milwaukee ave ,chicago,il,60622.0,01/22/2010,canvass re-inspection,pass,41.91021618,-87.67698445,"(41.91021618406442, -87.67698445293294)"
58271,carpenter,carpenter,22561.0,school,risk 1 (high),1250 w erie st ,chicago,il,60622.0,01/25/2010,canvass,pass,41.89357570000001,-87.65936676,"(41.893575701813866, -87.65936675601802)"
58272,golden diner,west town logan square,2038643.0,golden diner,risk 1 (high),1613 w chicago ave ,chicago,il,60622.0,01/25/2010,canvass,pass w/ conditions,41.89595485,-87.66782142,"(41.89595485127916, -87.66782142181796)"
58273,bite,bite,51992.0,restaurant,risk 1 (high),1039 n western ave ,chicago,il,60622.0,01/25/2010,canvass,fail,41.90052793,-87.68681613,"(41.90052793259093, -87.6868161338336)"
58274,alliance bakery,alliance bakery,1820302.0,bakery,risk 2 (medium),1736 w division st ,chicago,il,60622.0,01/25/2010,complaint,fail,41.90338992,-87.67152182,"(41.90338991864267, -87.671521816288)"
58275,ameer kabob,ameer kabob,2016793.0,restaurant,risk 1 (high),1050 n milwaukee ave ,chicago,il,60642.0,01/26/2010,license,fail,41.90088615,-87.66285624,"(41.90088614891517, -87.66285623990787)"
58276,the red canary,the red canary,1954520.0,restaurant,risk 1 (high),691-695 n milwaukee ave ,chicago,il,60642.0,01/26/2010,no entry,fail,41.89427507,-87.65214171,"(41.894275069642724, -87.65214171428475)"
58277,wendy's #001206,wendy's #001206,6773.0,restaurant,risk 1 (high),1623 w division st ,chicago,il,60622.0,01/26/2010,suspected food poisoning re-inspection,pass,41.90322156,-87.66848596,"(41.903221562685445, -87.66848595723334)"
58278,filter coffee lounge,filter,2013495.0,restaurant,risk 1 (high),1373 n milwaukee ave ,chicago,il,60622.0,01/27/2010,license,pass,41.90686821,-87.67174892,"(41.90686820755232, -87.67174891786233)"
58279,jerry's sandwiches,jerry's sandwiches,1985220.0,restaurant,risk 1 (high),1938-1940 w division st ,chicago,il,60622.0,01/27/2010,license re-inspection,fail,41.90331444,-87.67641672,"(41.90331444109649, -87.6764167191003)"
58280,jerry's sandwiches,jerry's sandwiches,1985222.0,restaurant,risk 1 (high),1938-1940 w division st ,chicago,il,60622.0,01/27/2010,license re-inspection,fail,41.90331444,-87.67641672,"(41.90331444109649, -87.6764167191003)"
58281,shambles bar,jun bar,1823615.0,restaurant,risk 1 (high),2050 w division st ,chicago,il,60622.0,01/27/2010,no entry,pass,41.90326362,-87.67927827,"(41.9032636208865, -87.67927826952335)"
58282,thai village restaurant,thai village restaurant,55418.0,restaurant,risk 1 (high),2053 w division st ,chicago,il,60622.0,01/27/2010,canvass,pass w/ conditions,41.90304274,-87.67934669,"(41.90304273718245, -87.67934668623805)"
58283,taqueria super burrito,taqueria super burrito,24883.0,restaurant,risk 1 (high),1502 n western ave ,chicago,il,60622.0,01/27/2010,canvass,pass,41.90863767,-87.6873245,"(41.90863767362906, -87.68732449576194)"
58284,andersen,andersen,31011.0,school,risk 1 (high),1148 n honore st ,chicago,il,60622.0,01/28/2010,canvass,pass,41.90290876,-87.67373263,"(41.902908764875995, -87.67373262574593)"
58285,mexique,mexique,1802986.0,restaurant,risk 1 (high),1529 w chicago ave ,chicago,il,60642.0,01/28/2010,canvass,pass,41.89598205,-87.66604607,"(41.89598204592076, -87.66604606950455)"
58286,the silver palm restaurant,the silver palm restaurant,1168049.0,restaurant,risk 1 (high),768 n milwaukee ave ,chicago,il,60642.0,01/28/2010,canvass,pass,41.89575893,-87.65489622,"(41.895758932202234, -87.65489621523258)"
58287,thai village restaurant,thai village restaurant,55418.0,restaurant,risk 1 (high),2053 w division st ,chicago,il,60622.0,01/28/2010,consultation,pass,41.90304274,-87.67934669,"(41.90304273718245, -87.67934668623805)"
58288,el barco restaurant,el barco restaurant,53569.0,restaurant,risk 1 (high),1035 n ashland ave ,chicago,il,60622.0,02/01/2010,complaint,pass,41.900640700000004,-87.66727141,"(41.90064069569674, -87.66727140888604)"
58289,ameer kabob,ameer kabob,2016793.0,restaurant,risk 1 (high),1050 n milwaukee ave ,chicago,il,60642.0,02/01/2010,license re-inspection,pass,41.90088615,-87.66285624,"(41.90088614891517, -87.66285623990787)"
58290,moonshine,moonshine,1243382.0,restaurant,risk 1 (high),1824 w division st ,chicago,il,60622.0,02/01/2010,canvass,fail,41.90335951,-87.67339734,"(41.90335951000414, -87.67339733788289)"
58291,las palmas restaurant,las palmas restaurant,1166786.0,restaurant,risk 1 (high),1835 w north ave ,chicago,il,60622.0,02/01/2010,no entry,pass,41.91042963,-87.67394168,"(41.91042962586729, -87.67394168112114)"
58292,lockdown,lockdown bar & grill,1965180.0,restaurant,risk 1 (high),1024 n western ave ,chicago,il,60622.0,02/01/2010,no entry,pass,41.90024592,-87.68710609,"(41.900245924903444, -87.68710608576528)"
58293,jerry's sandwiches,jerry's sandwiches,1985220.0,restaurant,risk 1 (high),1938-1940 w division st ,chicago,il,60622.0,02/02/2010,license re-inspection,pass,41.90331444,-87.67641672,"(41.90331444109649, -87.6764167191003)"
58294,jerry's sandwiches,jerry's sandwiches,1985222.0,restaurant,risk 1 (high),1938-1940 w division st ,chicago,il,60622.0,02/02/2010,license re-inspection,pass,41.90331444,-87.67641672,"(41.90331444109649, -87.6764167191003)"
58295,bite,bite,51992.0,restaurant,risk 1 (high),1039 n western ave ,chicago,il,60622.0,02/02/2010,canvass re-inspection,pass,41.90052793,-87.68681613,"(41.90052793259093, -87.6868161338336)"
58296,whole foods market,whole foods market,1933690.0,grocery store,risk 1 (high),1550 n kingsbury st ,chicago,il,60642.0,02/03/2010,consultation,pass,41.90939879,-87.6530507,"(41.90939878780941, -87.65305069789407)"
58297,letiza's natural bakery / enoteca roma,letiza's natural bakery / enoteca roma,1489064.0,restaurant,risk 1 (high),2144-2146 w division st ,chicago,il,60622.0,02/03/2010,complaint,pass w/ conditions,41.90322676,-87.68149122,"(41.90322675560009, -87.68149122224041)"
58298,zullo's inc.,zullo's,2017431.0,catering,risk 1 (high),1103 w grand ave ,chicago,il,60642.0,02/04/2010,license,fail,41.89099764,-87.65477249999999,"(41.89099763912711, -87.6547725026918)"
58299,alliance bakery,alliance bakery,1820302.0,bakery,risk 2 (medium),1736 w division st ,chicago,il,60622.0,02/04/2010,complaint re-inspection,pass,41.90338992,-87.67152182,"(41.90338991864267, -87.671521816288)"
58300,"kitchen chicago, llc","kitchen chicago, llc",1976048.0,shared kitchen,risk 1 (high),324 n leavitt st ,chicago,il,60612.0,02/04/2010,canvass,fail,41.88743405,-87.68184949,"(41.88743405025222, -87.68184949426895)"
58301,stanley's,stanley's,15042.0,grocery store,risk 2 (medium),1558 n elston ave ,chicago,il,60622.0,02/05/2010,complaint,fail,41.91057467,-87.66223523,"(41.910574669649414, -87.66223522940446)"
58302,flora confections,empty,2017593.0,candy,risk 3 (low),324 n leavitt st ,chicago,il,60612.0,02/08/2010,license re-inspection,pass,41.88743405,-87.68184949,"(41.88743405025222, -87.68184949426895)"
58303,"kitchen chicago, llc","kitchen chicago, llc",1976048.0,shared kitchen,risk 1 (high),324 n leavitt st ,chicago,il,60612.0,02/08/2010,canvass re-inspection,pass,41.88743405,-87.68184949,"(41.88743405025222, -87.68184949426895)"
58304,kendall college,lab kitchen b-room 120b.,2013962.0,school,risk 1 (high),900 n north branch st ,chicago,il,60642.0,02/09/2010,license,pass,41.89896533,-87.64809026,"(41.89896533484934, -87.64809026360946)"
58305,artemio's bakery #2,artemio's bakery #2,15004.0,bakery,risk 2 (medium),1443 n milwaukee ave ,chicago,il,60622.0,02/10/2010,canvass,pass,41.90821988,-87.67386766,"(41.90821988055862, -87.67386766215908)"
58306,moonshine,moonshine,1243382.0,restaurant,risk 1 (high),1824 w division st ,chicago,il,60622.0,02/10/2010,canvass re-inspection,pass,41.90335951,-87.67339734,"(41.90335951000414, -87.67339733788289)"
58307,tantrik chicago,tantrik chicago,1974373.0,liquor,risk 1 (high),800 w superior st ,chicago,il,60642.0,02/10/2010,license re-inspection,fail,41.89566757,-87.64777938,"(41.89566757449822, -87.64777938019307)"
58308,a tavola,a tavola,45044.0,restaurant,risk 1 (high),2148 w chicago ave ,chicago,il,60622.0,02/10/2010,canvass,fail,41.89594582,-87.68145004,"(41.89594582031756, -87.68145004376318)"
58309,stanley's,stanley's,15042.0,grocery store,risk 2 (medium),1558 n elston ave ,chicago,il,60622.0,02/16/2010,complaint re-inspection,pass,41.91057467,-87.66223523,"(41.910574669649414, -87.66223522940446)"
58310,stanley's,stanley's,15042.0,grocery store,risk 2 (medium),1558 n elston ave ,chicago,il,60622.0,02/17/2010,consultation,pass,41.91057467,-87.66223523,"(41.910574669649414, -87.66223522940446)"
58311,zullo's inc.,zullo's,2017431.0,catering,risk 1 (high),1103 w grand ave ,chicago,il,60642.0,02/17/2010,license re-inspection,pass,41.89099764,-87.65477249999999,"(41.89099763912711, -87.6547725026918)"
58312,bari,bari,1245246.0,grocery store,risk 1 (high),1120 w grand ave ,chicago,il,60642.0,02/17/2010,complaint,pass,41.89121012,-87.65556024,"(41.89121012123361, -87.65556024140177)"
58313,municipal foods,municipal foods,1478386.0,grocery store,risk 2 (medium),2559 w division st ,chicago,il,60622.0,02/18/2010,complaint,pass w/ conditions,41.90285923,-87.69188858,"(41.90285923421055, -87.69188858431286)"
58314,western round up,western round up,59381.0,empty,risk 1 (high),949 n western ave ,chicago,il,60622.0,02/18/2010,short form complaint,pass,41.89902107,-87.68677928,"(41.899021069348024, -87.68677927520129)"
58315,tantrik chicago,tantrik chicago,1974373.0,liquor,risk 1 (high),800 w superior st ,chicago,il,60642.0,02/18/2010,license re-inspection,pass,41.89566757,-87.64777938,"(41.89566757449822, -87.64777938019307)"
58316,starfruit cafe,starfruit cafe,1893555.0,restaurant,risk 2 (medium),1745 w division st ,chicago,il,60622.0,02/18/2010,canvass,pass,41.90316856,-87.67164495,"(41.90316856226991, -87.67164495069692)"
58317,the red canary,the red canary,1954520.0,restaurant,risk 1 (high),691-695 n milwaukee ave ,chicago,il,60642.0,02/18/2010,complaint,pass,41.89427507,-87.65214171,"(41.894275069642724, -87.65214171428475)"
58318,kendall college,devos kitchen room 128,2013962.0,school,risk 1 (high),900 n north branch st ,chicago,il,60642.0,02/19/2010,license,pass,41.89896533,-87.64809026,"(41.89896533484934, -87.64809026360946)"
58319,kendall college,lab kitchen a room 120a,2013962.0,school,risk 1 (high),900 n north branch st ,chicago,il,60642.0,02/19/2010,license,pass,41.89896533,-87.64809026,"(41.89896533484934, -87.64809026360946)"
58320,kendall college,chocolate & sugar kitchen room 317,2013962.0,school,risk 1 (high),900 n north branch st ,chicago,il,60642.0,02/19/2010,license,pass,41.89896533,-87.64809026,"(41.89896533484934, -87.64809026360946)"
58321,kendall college,cooktek pastry 2 room 320b,2013962.0,school,risk 1 (high),900 n north branch st ,chicago,il,60642.0,02/19/2010,license,pass,41.89896533,-87.64809026,"(41.89896533484934, -87.64809026360946)"
